class,subclass,mag_u,mag_g,mag_r,mag_i,mag_z,redshift,flux_u,flux_g,flux_r,flux_i,flux_z,photRA,specRA,photDec,specDec,petrosianRadius_u,deVEffectiveRadius_u,petrosianRadius_z,deVEffectiveRadius_z
GALAXY,STARBURST,18.65774,17.57782,17.06745,16.68699,16.51211,0.1123675,14.74311,31.6193,52.36023,75.35353,86.55695,201.3569301,201.35694,30.68972689,30.689723,4.514506,1.95864,17.42417,2.588246
GALAXY,STARFORMING,20.00754,18.31989,17.70197,17.27257,17.00882,0.04588068,4.430019,12.63436,24.78805,37.41845,50.9964,201.4067089,201.40673,30.6741905,30.67418,5.188623,5.512691,4.485379,7.401182
QSO,BROADLINE,18.82374,18.51034,18.48229,18.3293,18.04391,0.4314695,31.20922,35.82473,36.65645,43.50288,49.42184,201.4719165,201.47194,30.61201176,30.612002,1.912709,0.1105744,9.613473,0.299228
GALAXY,STARFORMING,18.82462,17.74228,17.42562,17.2507,17.20361,0.02235337,6.972259,10.55085,15.26155,18.90295,22.19551,201.4201463,201.42016,30.73946884,30.739458,10.60026,12.32456,9.7644,12.32101
GALAXY,STARFORMING,19.62669,17.92306,17.20884,16.81312,16.49823,0.04835211,8.514663,24.44206,52.50533,79.55508,101.0977,129.6982299,129.69823,4.126268571,4.1262703,7.224208,2.602354,7.981044,2.214105
GALAXY,STARFORMING,19.05042,17.91696,17.51365,17.2499,17.06439,0.04820782,7.137517,16.53406,26.50603,35.20677,38.72633,129.7157521,129.71574,4.139354971,4.1393477,7.140527,9.891122,6.496504,7.938033
GALAXY,STARFORMING,19.59164,18.2097,17.66385,17.32753,17.22058,0.06133336,4.632146,12.64992,24.9542,35.37412,44.8792,129.7245522,129.72456,4.698469529,4.6984699,5.797083,6.374834,5.006188,5.48201
GALAXY,STARFORMING,19.54579,18.05222,17.338,16.94663,16.72659,0.09775336,6.084539,11.48552,24.41024,36.07654,47.4146,129.9191483,129.91914,5.486378569,5.4863901,9.402826,21.23933,6.353604,8.759315
GALAXY,STARFORMING,19.11651,18.09301,17.50569,17.1629,17.01626,0.1308616,8.869688,14.75627,27.38621,40.47058,50.63703,129.9760017,129.97599,5.397776616,5.3977946,27.16982,29.67925,5.867361,4.628074
GALAXY,BROADLINE,18.13653,16.16257,15.25029,14.82113,14.46159,0.0612583,20.87548,77.606,198.3954,308.298,415.4171,129.5539704,129.55398,4.613741916,4.6137331,13.16739,5.682549,9.523199,3.900816
GALAXY,STARFORMING,19.21492,17.674,16.89262,16.46947,16.16022,0.07581864,9.755384,28.99929,67.19268,103.8221,138.6148,129.7102202,129.71024,5.003827831,5.0038303,5.928974,7.897884,4.79953,4.285395
QSO,BROADLINE,21.11044,20.86143,20.57224,20.32486,19.93222,2.131005,2.739414,2.79013,3.816549,6.078677,8.59498,340.6226598,340.62266,0.838555849,0.83855584,9.442813,0.2936857,1.680689,0.2943779
QSO,BROADLINE,20.81953,20.08294,20.05796,19.97722,19.56544,2.233964,6.823687,10.02706,10.69317,11.74749,14.95733,149.1955554,149.19555,41.656271,41.65627,3.125187,5.815615E-05,1.155114,0.06073569
QSO,BROADLINE,22.10295,21.41721,21.48551,21.42751,20.69049,2.34601,-0.1747833,1.096556,0.9523258,1.16924,1.309144,149.2312698,149.23127,41.73257851,41.732577,2.740409,1.374164,0.6947052,0.2336487
QSO,BROADLINE,23.08599,20.31539,19.33467,19.16241,18.98406,3.599931,1.197324,7.200089,16.87305,19.25836,20.6533,149.0120787,149.01208,42.04071709,42.040714,1.352033,4.232143,1.671511,0.1264275
QSO,BROADLINE,21.19245,20.7125,20.60199,20.58811,20.37749,2.19938,2.320204,2.262622,2.531764,2.674934,3.542434,149.0386612,149.03866,42.44332407,42.443325,1.506224,0.002317451,1.549985,0.5191252
GALAXY,STARBURST,19.16585,18.24744,17.85295,17.38582,17.30734,0.09919222,17.09222,32.27637,48.68821,74.78633,77.78659,129.9201888,129.92019,5.643542958,5.643544,2.455333,1.0744,2.500124,2.089185
GALAXY,STARBURST,17.05368,16.0281,15.58554,15.49133,15.32035,0.006520571,14.86004,15.5762,19.51017,20.93163,27.1881,130.0592555,130.05925,5.633789215,5.6337599,2.969849,29.66894,106.7522,29.6729
QSO,BROADLINE,19.01162,18.77554,18.55199,18.26103,18.24612,1.740792,22.45372,27.39326,37.20677,49.25021,51.69565,130.2376063,130.23762,5.792614784,5.7926157,1.378808,3.244622E-05,1.11488,0.08550564
GALAXY,STARFORMING,19.14804,17.88496,17.36278,17.03615,16.86648,0.1120534,6.16896,12.77355,24.17831,35.85089,45.84074,130.3459575,130.34597,5.652629791,5.6526275,7.878494,14.159,5.883683,7.94068
QSO,BROADLINE,20.6301,20.44259,20.23414,20.37867,20.11374,0.9060906,5.561763,5.696417,6.451926,6.578743,7.726853,177.8032093,177.8032,46.2842576,46.284257,1.54247,0.1894906,3.970833,0.6007813
QSO,BROADLINE,20.35176,20.5333,20.2803,20.24905,20.63678,1.150717,3.454417,4.18433,6.449288,6.244114,4.901271,149.0271804,149.02718,41.3048009,41.304803,1.721414,0.1431428,1.590856,0.3663228
GALAXY,STARBURST,20.49734,20.19527,19.95487,19.88869,20.25102,0.2002168,4.807397,6.985824,8.796837,9.000623,7.158872,149.0462405,149.04624,41.39418745,41.394185,2.022158,0.3125257,1.653363,0.001397405
QSO,BROADLINE,21.44749,20.61932,20.15055,19.85779,19.42419,2.364341,4.698739,8.418882,12.63066,15.3867,20.34691,149.0436428,149.04364,41.42186611,41.421864,1.486224,0.000382104,1.373423,0.124157
QSO,BROADLINE,22.15089,20.48906,20.2776,20.23689,20.47689,2.845067,3.313214,5.917044,6.754074,6.596292,6.533879,149.1268998,149.1269,41.7569604,41.756962,2.70738,9.684086,2.24733,0.5678467
QSO,BROADLINE,20.86822,19.63885,19.55203,19.53718,19.52021,2.912018,5.358896,8.425842,9.141152,9.103706,9.582959,149.0425894,149.04259,42.31418981,42.314205,1.993563,0.2356303,1.259275,0.1125583
GALAXY,AGN BROADLINE,22.05633,21.15944,19.56803,18.66749,18.27515,0.4791101,0.8422228,1.303506,5.495625,12.32984,18.81735,149.0157835,149.01579,42.31583339,42.315849,3.527133,13.89326,2.785588,1.783651
GALAXY,STARBURST,22.30505,22.08803,21.55931,21.59685,21.65922,0.2631443,0.4682633,1.310931,2.555052,3.094189,3.636235,145.5741031,145.5741,36.83954614,36.839546,11.30711,2.413435,2.900997,0.8244606
QSO,BROADLINE,20.6473,20.62632,20.31077,20.25566,20.58904,1.360503,6.577434,6.515365,10.03115,10.39023,10.36813,145.6406215,145.64062,36.97213316,36.972133,4.174356,0.004636503,2.133832,0.3889463
QSO,BROADLINE,23.0589,21.86954,21.21807,20.71179,20.38312,1.56354,1.273059,2.608455,4.652925,7.059546,8.314518,145.6942801,145.69428,36.87889718,36.878897,0.8395984,0.004457636,1.957815,0.3045714
QSO,BROADLINE,20.7246,20.13863,20.18159,20.10027,19.93215,2.363614,4.82345,11.86307,13.83689,13.6635,16.80643,146.0597056,146.05971,37.10020852,37.100209,1.403781,0.06238151,4.163738,0.09308452
QSO,BROADLINE,20.80359,20.82105,20.41263,20.55749,20.45006,1.36383,7.400798,5.607921,7.95362,7.694101,8.19305,145.6507751,145.65078,37.26450423,37.264504,1.591955,0.1627821,1.084487,0.214608
QSO,BROADLINE,20.75773,20.52108,20.07966,20.0003,20.02456,1.122447,5.459452,7.398127,10.26662,10.41267,11.25458,145.7366159,145.73662,37.2924675,37.292468,1.430637,0.07110968,2.636799,0.2359113
QSO,BROADLINE,20.78611,20.34453,19.85974,19.73956,19.65633,1.034417,4.241052,5.696952,9.23155,9.787534,11.24421,145.7119328,145.71193,37.42931553,37.429316,1.270957,0.02563984,1.14511,0.000142577
QSO,BROADLINE,19.86227,19.82406,19.76654,19.46883,19.34143,1.872073,20.16335,25.39869,23.5195,25.6223,24.81877,145.7971463,145.79715,37.4570163,37.457016,1.412856,0.1736474,1.692828,0.1239429
QSO,BROADLINE,21.24537,20.93338,20.64697,20.4087,19.97246,0.7625566,4.002857,4.756804,5.584083,6.672697,9.03761,145.757178,145.75718,37.31965326,37.319653,3.876569,0.000540688,1.826982,0.7076532
QSO,BROADLINE,20.71032,20.5256,20.62326,20.50223,20.31539,2.148653,7.084983,7.230759,6.94287,7.119979,9.177987,146.0992956,146.0993,37.47759751,37.477598,1.451436,0.1598354,43.77882,2.085816
QSO,BROADLINE,20.29465,20.11994,19.79884,20.02387,19.94807,1.244292,15.4454,13.67274,15.89932,15.60408,15.3639,177.1648283,177.16483,46.1596487,46.159648,1.463399,0.0804728,1.209624,0.2397061
QSO,BROADLINE,20.96409,20.76694,20.44145,20.40532,20.40127,1.163663,4.458591,5.052546,6.778848,7.154016,7.171595,177.2013911,177.20139,46.03912178,46.039119,2.330966,0.5922962,1.39773,0.2355127
QSO,BROADLINE,19.97869,19.6779,19.58454,19.4458,19.34902,2.048476,18.18075,12.78954,13.79603,14.69901,16.36261,177.4177534,177.41775,46.01651809,46.016518,1.45892,0.09266077,1.139089,0.01252791
GALAXY,STARBURST,22.06948,21.69777,20.8562,20.65853,20.42262,0.3870684,2.049774,1.952381,4.236491,5.343162,5.96955,177.3995312,177.39953,46.05867199,46.058672,1.12307,0.1591799,1.354414,0.3564389
QSO,BROADLINE,20.53423,20.64672,20.31408,20.29889,20.20471,1.381889,7.783161,4.030527,5.472889,5.40781,5.912427,142.6399188,142.63992,32.71994504,32.719945,3.787436,0.09508374,0.9015239,0.000725137
QSO,BROADLINE,20.09176,19.9834,19.72842,19.42328,19.30775,1.867384,3.560741,7.330878,12.33569,16.5039,17.7719,145.7620288,145.76203,36.38384833,36.383848,1.403623,0.07867784,1.199453,0.1757149
QSO,BROADLINE,19.09814,18.88057,18.83728,18.63956,18.2343,0.3995587,12.4351,23.74756,29.53882,36.0319,50.882,145.907765,145.90777,36.57250121,36.572501,1.638654,0.1533282,1.402508,0.1768867
GALAXY,STARBURST,19.01934,18.05449,17.44223,17.07548,16.89663,0.183102,10.77215,17.85781,31.99967,47.74984,58.19534,201.5803837,201.58039,30.57858327,30.578587,4.729249,5.117281,4.706962,4.276799
GALAXY,STARFORMING,20.12698,18.70666,17.56679,17.04919,16.72704,0.2076456,4.049139,9.987754,28.92706,46.74512,62.9387,164.3079522,164.30797,30.46462509,30.464631,27.9252,3.149431,5.65161,2.885982
GALAXY,STARFORMING,18.50922,17.00063,16.29929,15.89778,15.61412,0.05887735,17.9316,45.20465,88.91091,131.3766,164.5526,164.3131922,164.31321,30.51607355,30.516083,5.205017,4.084478,27.91382,3.136371
GALAXY,STARFORMING,20.07704,18.45363,17.63365,17.20713,16.84157,0.08263251,6.757026,20.11334,45.54041,67.83327,87.89883,164.4087554,164.40877,30.53388469,30.533892,6.535418,7.289576,4.078825,3.471161
GALAXY,STARFORMING,19.77708,18.02023,17.07703,16.53354,16.11405,0.06287184,7.064369,22.3872,60.27614,103.1245,141.1082,164.4376641,164.43768,30.42081096,30.420814,7.780598,9.888331,4.071469,3.924185
GALAXY,STARFORMING,19.47046,18.29974,17.75741,17.46462,17.29946,0.1092053,6.779734,13.74291,23.46033,32.86702,39.244,164.4470302,164.44704,30.50074024,30.500746,6.053079,6.953809,5.792639,5.754432
GALAXY,STARBURST,18.2033,17.18402,16.6376,16.24609,16.09988,0.1106351,17.68342,37.13557,64.30878,97.52554,111.2432,201.6270931,201.62711,30.99304073,30.993039,5.126284,4.704942,5.086247,4.107903
GALAXY,STARFORMING,18.36097,17.249,16.63622,16.25681,16.03766,0.06281767,17.31987,37.07168,68.89683,98.54896,118.5149,164.5020395,164.50205,29.81837824,29.818384,7.242084,4.820497,4.596867,3.676286
GALAXY,BROADLINE,20.96509,18.59916,17.19093,16.63167,16.30709,0.2452891,4.468367,13.11604,50.75111,83.00923,101.5391,164.335155,164.33516,30.20842845,30.208439,3.12288,1.64106,7.714422,2.248844
GALAXY,STARBURST,19.86802,19.24273,18.96868,18.55906,18.82566,0.1189034,14.82997,21.23874,26.85224,36.90579,34.48149,164.4155216,164.41552,30.18610324,30.186115,1.486437,0.2178755,1.561876,0.2866663
GALAXY,AGN,20.56365,18.6302,17.58279,17.07473,16.70632,0.1381484,5.627921,16.3702,45.44677,72.15424,95.93711,164.5469283,164.54692,30.33618456,30.336194,27.91835,7.582593,3.036216,1.627604
GALAXY,AGN,21.38337,19.13896,17.75159,17.19044,16.85583,0.2417223,1.474914,6.049706,24.57357,41.34474,55.15025,164.3592586,164.35926,30.60484317,30.604854,2.969982,29.67051,5.165352,2.600192
GALAXY,STARFORMING,19.32593,18.06733,17.47334,17.13607,16.94022,0.07657669,11.02644,24.67021,43.89997,62.01354,74.26266,209.1762303,209.17623,27.75662815,27.756639,3.853342,3.011056,4.756356,4.12632
GALAXY,STARFORMING,18.1594,16.79453,16.19198,15.8565,15.62301,0.05757551,10.8309,27.50939,55.32624,78.7776,97.90321,209.2285194,209.22852,27.66911624,27.669125,9.399649,21.19095,7.643003,11.82879
GALAXY,STARFORMING,19.65982,17.91015,16.99652,16.49917,16.11645,0.0756229,6.10997,17.04822,45.36736,77.81824,106.6912,209.2882341,209.28824,27.68293685,27.682943,27.92002,18.34397,6.275987,6.37439
GALAXY,STARFORMING,18.26577,17.06293,16.64153,16.40815,16.24516,0.03424719,20.81493,36.69014,58.72573,75.27396,87.70098,209.5789912,209.57899,27.60103028,27.601035,8.924076,11.39507,6.461868,7.939082
GALAXY,BROADLINE,18.79205,16.80916,15.89092,15.43193,15.05964,0.06174844,12.69983,54.69522,147.8824,236.8283,322.0754,209.2305126,209.23052,28.01029225,28.010294,2.969967,15.34698,5.056645,3.297507
GALAXY,STARBURST,18.56659,17.63402,17.211,16.85413,16.71194,0.1173664,27.28404,54.50977,85.68557,124.4822,133.1411,209.3657313,209.36575,28.07896245,28.078965,2.314701,1.269277,2.680734,2.125032
GALAXY,STARFORMING,18.34395,17.19309,16.54651,16.12841,15.8995,0.1395048,22.17209,46.69949,95.23448,146.1229,181.3438,209.4103932,209.4104,28.14305939,28.143064,4.241428,5.112264,3.870522,3.03221
GALAXY,STARFORMING,19.34043,17.81728,17.09301,16.65825,16.39459,0.07992554,11.84727,27.5711,57.9384,88.03449,108.4497,209.5398792,209.53989,27.99526676,27.995267,7.055602,4.427771,3.892102,2.396185
GALAXY,STARFORMING,19.50154,18.09936,17.61805,17.35098,17.15578,0.08610255,4.513846,11.96196,21.72892,29.30375,37.25571,209.5791664,209.57917,28.10988331,28.109884,6.306921,13.25261,8.394617,9.924778
GALAXY,STARFORMING,18.46367,16.82217,15.99623,15.55704,15.21402,0.06267057,13.04087,36.9014,86.15634,137.0723,180.4924,209.5720087,209.57202,28.06037271,28.060373,7.395212,9.905153,6.891296,8.432271
GALAXY,STARFORMING,18.96148,17.31728,16.59437,16.21028,15.906,0.08025929,7.466254,22.41104,45.77995,67.04926,84.00498,209.5961998,209.59621,27.95402028,27.954018,9.510629,12.32941,7.509945,10.95775
GALAXY,STARFORMING,19.12919,17.84589,17.26786,16.90811,16.6876,0.08723499,9.308746,22.25747,38.98423,54.29387,64.87458,209.6846755,209.68469,28.0195744,28.019577,5.822972,6.375404,5.058277,5.748765
GALAXY,STARBURST,18.47255,17.43649,16.97543,16.63735,16.49761,0.08231053,11.60684,23.40741,38.36512,54.65337,64.1115,209.6684818,209.6685,27.94359228,27.943602,5.271319,7.94125,5.124292,7.939116
GALAXY,STARFORMING,19.56449,18.14257,17.52321,17.18849,16.8487,0.06327463,4.05575,10.74783,19.15685,26.01661,29.19873,209.7288135,209.72883,28.04258888,28.042593,6.046391,14.36492,6.478876,12.12873
GALAXY,AGN,19.04367,17.15616,16.28167,15.86748,15.55238,0.05964175,17.30616,56.80893,132.7654,192.9488,247.5201,209.7209989,209.72101,27.9850125,27.985016,9.141491,3.966881,4.394375,2.445509
GALAXY,AGN,18.95428,16.78961,15.85018,15.43384,15.10594,0.06280691,18.7774,58.79534,141.9835,212.8976,274.4915,209.7495443,209.74956,28.06786131,28.067865,3.24172,2.038905,5.909633,2.963537
GALAXY,STARFORMING,20.04763,18.51331,17.65976,17.18557,16.82898,0.06330445,7.103153,20.4983,45.91754,70.74632,88.89054,209.7744904,209.7745,27.87904283,27.879048,2.710362,1.269075,2.766613,1.135681
GALAXY,STARFORMING,16.75755,15.07915,14.42294,14.08011,13.83432,0.03644953,13.46938,39.66241,84.08756,121.3407,154.2483,209.9139373,209.91395,28.0612199,28.061225,15.84579,21.21817,17.63243,17.26127
GALAXY,STARFORMING,19.77888,18.48811,17.81051,17.41498,17.1709,0.07167061,8.521911,21.16969,41.11012,60.47571,70.09067,210.1167054,210.11672,28.02619676,28.026195,3.604424,2.661178,3.627303,2.196777
GALAXY,STARFORMING,17.67252,16.29581,15.64963,15.28697,15.05545,0.06354333,15.14738,38.55746,76.45666,109.947,136.1729,209.8898478,209.88986,28.37250611,28.372509,9.833515,14.58836,9.4954,11.56623
GALAXY,STARFORMING,18.68212,17.10563,16.30276,15.85807,15.5533,0.06192596,11.6493,34.44872,74.72974,113.585,144.3784,209.8395582,209.83957,28.384529,28.38453,8.802766,10.1501,7.335044,7.538751
GALAXY,STARFORMING,18.75687,17.46111,17.04171,16.76726,16.58188,0.03659026,8.741381,20.30938,32.26197,42.16298,49.17473,209.9190289,209.91904,28.3684643,28.368469,8.185852,15.15691,7.777405,13.28845
QSO,BROADLINE,19.63792,19.1382,18.8807,18.61878,18.58155,1.625014,13.04199,17.94966,23.14357,30.64891,30.35961,210.2709078,210.27092,28.30750146,28.3075,1.428259,0.1337675,1.190523,0.08908132
GALAXY,STARFORMING,19.51843,18.13527,17.45144,17.04281,16.81774,0.1520845,9.132847,22.95808,49.8223,73.68987,91.49316,209.3614334,209.36144,27.78007737,27.780075,4.370062,4.641872,3.930481,2.378123
GALAXY,STARFORMING,19.89027,18.45098,17.83814,17.50654,17.27912,0.0641202,6.042548,16.70899,30.30365,40.63095,48.44165,209.6391356,209.63914,27.87381785,27.873821,3.984844,2.055407,4.69798,4.104795
GALAXY,STARFORMING,17.60847,16.41488,16.02228,15.6945,15.59014,0.03532717,13.6784,27.50653,46.85335,62.49739,75.39559,209.8797124,209.87973,28.22664191,28.226637,14.35712,26.06079,11.67007,15.10299
GALAXY,STARFORMING,18.63456,17.50979,16.89436,16.49317,16.24487,0.0696048,27.06565,49.91469,88.46963,129.7109,151.7947,209.7568536,209.75687,28.1199462,28.11994,7.19921,0.7709928,4.072614,1.414778
QSO,BROADLINE,20.39619,20.09913,19.96543,19.97708,19.99553,0.9398535,13.91171,15.18665,17.34923,16.31643,17.03659,213.8413539,213.84135,42.68663987,42.68664,1.227361,0.09902894,1.050949,0.000104831
QSO,BROADLINE,21.23668,21.28378,20.85369,20.86109,20.87196,1.297814,7.572095,5.822741,6.560741,6.44333,7.069317,214.2944667,214.29447,42.59724716,42.597247,0.9892974,1.207206E-05,4.113838,0.7671697
QSO,BROADLINE,21.62964,21.7154,21.50744,21.28309,20.84268,1.958042,4.672102,5.492574,5.860037,6.625339,6.733745,145.5758602,145.57586,36.54069512,36.540695,1.929013,0.000158878,1.47269,1.227751
QSO,BROADLINE,19.72492,19.64894,19.44944,19.52645,19.7543,1.147712,4.745579,8.22258,11.90306,10.79188,9.738172,145.9184537,145.91845,36.6697491,36.669749,1.414514,0.1577398,1.173084,0.01289016
QSO,BROADLINE,20.08419,19.6974,19.33434,19.36337,19.31615,1.061183,10.62692,18.56281,29.59016,28.76546,30.13375,145.8486235,145.84862,36.78344721,36.783447,1.4448,0.132998,1.230084,0.1738051
QSO,BROADLINE,21.41747,21.22478,21.14943,20.83633,20.69423,1.652075,1.831671,3.489645,4.816922,6.151599,6.392643,145.8407806,145.84078,36.81736112,36.817361,2.679993,0.47593,1.218488,0.001288329
QSO,BROADLINE,21.62976,21.74384,21.85753,21.54866,21.49213,1.833142,1.086679,2.049096,2.283513,3.10811,3.723887,145.6677023,145.6677,37.19563916,37.195639,1.245486,0.000228981,0.8541336,0.3556294
QSO,BROADLINE,20.53188,20.50209,20.2922,20.21766,20.22019,1.062035,4.891666,7.003322,9.547648,9.328862,8.095474,145.9600129,145.96001,37.3124701,37.31247,7.079256,0.1196526,4.450777,0.3663718
QSO,BROADLINE,20.14313,19.94508,19.90767,19.58534,19.5026,1.678295,10.67175,16.99007,19.09248,22.64226,23.86969,146.0976999,146.0977,37.30664611,37.306646,3.784149,0.1520833,3.28121,0.06572227
QSO,BROADLINE,21.7584,20.67856,20.54595,20.59495,20.18884,2.624227,0.4294541,4.991058,5.871063,6.08515,7.766826,212.8324023,212.8324,41.4842874,41.484287,1.435175,0.2469921,1.09132,0.00052347
QSO,BROADLINE,20.6997,20.55104,20.68108,20.34381,19.87717,2.022652,9.756192,5.466564,5.002953,7.269681,10.25573,212.8931119,212.89311,41.38164321,41.381643,3.872979,0.2615526,2.099291,0.5684448
QSO,BROADLINE,21.8229,21.13586,21.21274,21.54713,21.96371,2.374517,4.003791,4.615572,4.216654,4.232898,5.527113,213.1975052,213.19751,41.7990402,41.79904,2.074408,1.068824,1.12537,0.2116979
QSO,BROADLINE,20.57243,20.65447,20.46819,20.45009,20.65943,1.15305,2.693045,2.006444,3.138274,3.097993,3.908299,213.1365582,213.13656,41.65592672,41.655927,3.981233,0.1982752,1.89867,0.6945572
QSO,BROADLINE,22.20074,21.52378,21.26277,20.95609,21.0549,1.445137,4.713826,2.561118,3.599651,4.417352,4.741969,213.1693265,213.16933,41.63749729,41.637497,3.70411,6.151349,1.737235,0.7002603
GALAXY,STARBURST,22.00608,21.75276,21.35361,21.01152,20.87466,0.3016983,0.576063,1.385965,2.626732,3.334392,4.990382,213.6361515,213.63615,41.61261567,41.612616,1.913218,2.986388,1.14686,0.1895052
QSO,BROADLINE,20.11282,19.86168,19.75998,19.69226,19.49563,2.188139,7.177033,8.133004,9.486513,10.15657,13.59304,214.1076921,214.10769,41.50265168,41.502652,1.7198,0.09998494,1.371099,0.2466662
QSO,BROADLINE,21.2608,21.07489,21.07652,21.05391,21.52723,2.125366,4.310881,3.375427,3.550608,3.888108,5.417909,214.0280628,214.02806,41.45081123,41.450811,1.543757,0.8195158,1.681817,2.645573
QSO,BROADLINE,21.50922,21.08246,20.78714,20.40791,20.8404,1.652832,6.004837,4.724198,5.328148,7.260672,8.15664,214.0684819,214.06848,41.51648313,41.516483,1.56725,0.6691486,1.469954,0.1895583
QSO,BROADLINE,22.03826,21.12813,21.14464,20.56762,20.8864,0.6167398,0.6623241,2.512196,2.970385,5.084812,7.164277,214.0940912,214.09409,41.41384963,41.41385,2.369251,1.400304,1.70782,0.2141834
QSO,BROADLINE,20.74053,20.3554,20.22643,20.3679,20.27169,0.9017792,3.390363,4.854426,5.48586,5.139131,6.053721,177.266436,177.26642,45.454443,45.454445,7.356366,0.544526,2.896154,0.6261633
GALAXY,STARBURST,21.42206,20.74473,21.15026,22.30293,22.5194,0.01059543,6.986492,8.50856,7.099137,4.317746,4.745852,177.3422177,177.34222,45.42486257,45.424863,4.45119,1.833007E-05,0.9313033,0.3664413
