u,g,r,i,z,class,subclass
20.64749,20.36126,20.55136,20.86408,20.88101,STAR,WD
19.63834,19.26042,19.48093,19.68398,19.84123,STAR,WD
18.6046,18.2029,18.36825,18.55532,18.70136,STAR,WD
18.81177,18.84832,19.15244,19.39001,19.63417,STAR,OB
18.94695,18.43816,18.69678,18.94151,19.12185,STAR,A0p
18.91253,18.93468,19.2269,19.44244,19.6407,STAR,OB
19.86587,19.72134,20.08105,20.24794,20.32885,STAR,WD
20.64642,20.44655,20.7604,20.93886,20.77172,STAR,WD
18.97165,18.98791,19.33998,19.57821,19.71391,STAR,A0p
17.46828,17.83286,18.30518,18.63752,18.99488,STAR,WD
19.69062,18.77829,19.01571,19.21989,19.47781,STAR,WD
19.12511,19.23036,19.62831,19.95767,20.50249,STAR,WD
19.67483,19.45345,19.70994,19.89136,20.17387,STAR,WD
19.51192,19.19289,19.42785,19.69039,20.0333,STAR,WD
19.30316,19.47774,19.97343,20.28583,20.51394,STAR,B6
19.31001,19.47164,19.78799,20.04045,20.40376,STAR,OB
19.40582,18.99918,19.19991,19.44605,19.64932,STAR,WD
18.09324,16.13926,15.45872,15.01098,14.8734,STAR,K3
19.80828,18.84447,18.49325,18.35304,18.33589,STAR,F5
19.9689,19.01166,18.72464,18.64142,18.62726,STAR,F5
19.13328,17.24427,16.49686,16.22402,16.08508,STAR,K1
20.26641,20.36669,20.764,20.97661,21.11773,STAR,WD
18.2868,18.30518,18.68232,19.00727,19.29347,STAR,WD
18.04834,18.10498,18.51304,18.82657,19.06753,STAR,WD
19.36011,19.36449,19.7916,20.11761,20.44859,STAR,WD
18.92499,18.73082,19.07837,19.3398,19.52992,STAR,WD
19.03412,18.55547,18.76497,19.01422,19.21212,STAR,WD
19.37808,19.75501,20.22682,20.59194,21.32086,STAR,M0
19.67078,19.32026,19.62623,19.83312,20.34678,STAR,WD
19.06904,18.74902,19.0105,19.23431,19.49981,STAR,WD
19.89241,19.46034,19.74835,19.96068,20.48207,STAR,WD
16.9258,17.34049,17.79414,17.93803,17.94761,STAR,B9
19.41159,19.40215,19.76219,20.089,20.36646,STAR,WD
19.47855,19.10984,19.32307,19.51928,19.78424,STAR,WD
20.10285,19.77606,20.03071,20.24642,20.57934,STAR,WD
17.05341,15.86118,15.60876,15.52405,15.50715,STAR,A0
18.47624,17.37023,17.02724,16.89422,16.86999,STAR,F5
19.49247,19.40704,19.80526,20.08259,20.41552,STAR,WD
19.66413,19.70226,19.95988,19.56737,19.16076,STAR,M4
16.91824,17.0267,17.46146,17.77176,18.08298,STAR,WD
17.27576,16.81621,17.07911,17.3121,17.49101,STAR,A0p
19.91945,19.52838,19.75024,19.93027,20.1553,STAR,WD
17.30709,16.0034,15.55368,15.39139,15.33593,STAR,F9
20.37089,19.42634,19.14906,19.03985,18.98182,STAR,F5
19.49581,19.42583,19.79233,20.03008,20.35604,STAR,WD
19.2265,18.8586,19.00671,19.19744,19.34359,STAR,WD
19.26299,18.98438,19.27715,19.57886,19.79184,STAR,WD
19.97021,19.51171,19.66796,19.82698,20.06728,STAR,WD
19.63065,19.45752,19.69222,19.89355,20.27644,STAR,WD
16.49797,16.65235,17.08867,17.39555,17.67101,STAR,B6
20.88221,20.59105,20.75014,21.0196,21.55147,STAR,WD
19.32196,19.58801,20.05169,20.37411,20.62318,STAR,WD
18.48052,18.24355,18.53812,18.80736,19.06477,STAR,WD
19.59103,19.48759,19.67502,19.95729,20.50002,STAR,WD
19.98436,19.71637,19.83474,20.09488,20.79269,STAR,WD
20.28031,17.87402,16.78683,16.38816,16.17311,STAR,K5
19.306,16.91075,15.94229,15.61825,15.44782,STAR,K5
21.15895,18.65551,17.46162,17.03302,16.78624,STAR,K5
22.44378,20.20274,19.15277,18.73998,18.52025,STAR,K5
19.71011,19.36188,19.66194,19.83146,20.16102,STAR,WD
19.95144,19.54233,19.70903,19.89384,20.04787,STAR,WD
20.46619,17.98115,16.92977,16.55083,16.35028,STAR,K5
20.21877,20.47303,20.78899,20.39253,19.98497,STAR,M4
18.60934,18.46172,18.81744,19.09239,19.38321,STAR,WD
19.66657,19.25578,19.57208,19.85019,19.97432,STAR,A0
21.1254,18.22881,16.65307,16.01116,15.6465,STAR,M0V
19.31153,19.32317,19.66798,19.92266,20.28042,STAR,WD
19.68985,19.40019,19.66339,19.85971,20.04119,STAR,WD
17.06036,17.01524,17.37606,17.66785,17.97445,STAR,WD
18.7553,19.26172,19.82317,20.24671,20.71388,STAR,B9
19.83437,19.3457,19.1132,19.0669,19.13158,STAR,CV
19.3048,18.90687,19.18354,19.44041,19.71332,STAR,WD
20.01751,19.5589,19.6977,19.91034,20.07781,STAR,WD
20.51242,20.36275,20.42997,20.49439,20.66104,STAR,OB
20.75694,20.37428,20.49579,20.61767,20.52366,STAR,WD
20.01824,19.56514,19.5944,19.66288,19.7874,STAR,WD
18.16009,18.19677,18.57855,18.87738,19.21859,STAR,WD
16.79355,17.18534,17.72185,18.12109,18.41397,STAR,O
21.78019,20.19909,19.42318,19.14577,19.10618,STAR,G5
19.05359,18.5976,18.53513,18.57981,18.62576,STAR,CV
20.45869,20.17539,20.47548,20.80841,21.12033,STAR,WD
19.59377,18.85373,18.53091,18.39401,18.42851,STAR,CV
20.21001,20.00507,20.33297,20.5169,20.32304,STAR,WD
18.88776,18.85138,19.19142,19.53544,19.64916,STAR,WD
17.15351,16.61311,16.88685,17.15236,17.34562,STAR,A0p
19.67249,19.72541,20.12014,20.39768,20.71806,STAR,WD
18.37121,17.90659,18.11775,18.35929,18.54166,STAR,WD
17.77179,18.06607,18.54404,18.84788,19.21815,STAR,B9
16.49236,16.77258,17.13194,17.40035,17.6738,STAR,O
19.34523,18.90224,19.00966,19.08461,19.16029,STAR,WD
20.45356,20.34672,20.626,20.78032,20.69704,STAR,WD
16.69524,16.2461,16.29139,16.34324,16.38114,STAR,CV
19.9218,20.07049,20.4229,20.82165,21.07086,STAR,WD
19.64859,19.63972,19.89452,20.05647,20.27988,STAR,OB
17.67066,17.41242,17.70506,17.96679,18.27794,STAR,WD
18.12313,18.07921,18.50918,18.79698,19.13279,STAR,WD
19.70327,19.35385,19.58675,19.77369,20.03933,STAR,WD
21.0649,20.23739,20.14148,20.20503,20.28999,STAR,WD
20.25898,19.60856,19.51723,19.49002,19.47395,STAR,WD
21.23517,20.81715,20.7475,20.82427,20.71715,STAR,WD
18.74732,18.92498,19.34175,19.60197,20.15132,STAR,WDmagnetic
18.55765,18.52286,18.80422,19.03866,19.36087,STAR,WD
21.08051,20.02565,19.90608,19.97247,20.03097,STAR,A0
20.48346,20.23384,20.26615,20.38817,20.54723,STAR,WD
19.80696,19.73124,19.93701,19.92808,19.66344,STAR,WD
20.53605,20.38744,20.68303,20.82588,21.21041,STAR,WD
20.01489,19.86552,20.20396,20.41014,20.80832,STAR,WD
19.65285,19.83418,20.26347,20.50562,20.93455,STAR,WD
21.41407,20.89679,20.95983,21.1416,21.54195,STAR,WD
19.93459,19.79266,20.10671,20.40323,20.53745,STAR,WD
17.96425,16.55997,16.33985,16.27881,16.24854,STAR,A0
17.10803,16.6205,16.77865,16.91721,17.06995,STAR,CV
19.79707,20.21624,20.7508,21.22712,21.28277,STAR,O
20.02679,19.63265,19.83747,20.05096,20.1912,STAR,WD
19.41117,19.11237,19.234,19.43246,19.65941,STAR,WD
21.87789,21.34398,21.20372,21.23221,21.5112,STAR,WD
15.0121,15.26853,15.70033,16.01149,16.30409,STAR,B9
18.21379,17.79352,17.99545,18.17624,18.40447,STAR,WD
19.47606,19.62133,19.97461,20.28638,20.88664,STAR,WD
19.21525,18.98547,19.25367,19.49432,19.71967,STAR,WD
20.41551,20.25853,20.54431,20.74632,21.17365,STAR,WD
19.45007,19.00717,19.19902,19.44433,19.66726,STAR,WD
19.87738,20.18806,20.72514,21.0757,20.99391,STAR,WD
19.20574,19.3304,19.67303,19.87502,20.31522,STAR,OB
19.52503,19.09176,19.21497,19.39476,19.70401,STAR,WD
17.27791,17.3928,17.84709,18.13618,18.54352,STAR,WD
18.46551,18.6271,19.02082,19.37195,19.62999,STAR,WD
19.66123,19.29309,19.58968,19.84211,20.10359,STAR,WD
20.73602,20.41064,20.66912,20.75714,21.42968,STAR,WD
20.068,19.87906,20.18726,20.39017,20.48806,STAR,WD
19.06383,18.77692,19.03645,19.28674,19.58696,STAR,WD
19.99014,19.69367,20.04107,20.24436,20.5615,STAR,WD
15.47176,15.55726,16.02329,16.31436,16.57026,STAR,B9
19.84663,19.26635,19.30051,19.39904,19.5927,STAR,WD
20.6525,20.18345,19.92418,19.9019,19.89224,STAR,OB
20.57833,20.12416,19.9907,19.96645,20.20569,STAR,WD
20.09046,20.09856,20.47293,20.63385,21.66192,STAR,T2
17.89999,18.18846,18.6474,18.98287,19.2666,STAR,WD
19.06223,18.96088,19.30384,19.56838,19.75706,STAR,WD
20.37715,18.45771,17.75959,17.49721,17.37927,STAR,K1
19.09854,18.63823,18.84548,19.06773,19.30323,STAR,WD
18.63134,19.00997,19.50286,19.79021,20.21441,STAR,B9
19.92014,19.7209,20.03435,20.2632,20.63738,STAR,WD
19.75556,19.3119,19.51702,19.7294,19.96337,STAR,WD
18.40381,17.96664,18.13775,18.3201,18.5936,STAR,WD
18.89636,18.5121,18.71247,18.8737,19.19159,STAR,WD
19.61601,19.48149,19.8066,19.98721,20.48267,STAR,WD
17.13317,17.18911,17.57977,17.87294,18.20997,STAR,WD
19.2626,19.42371,19.88024,20.13771,20.27517,STAR,WD
19.27712,18.87618,19.04706,19.22357,19.52472,STAR,WD
19.34599,19.25804,19.57225,19.86565,20.16854,STAR,WD
18.39457,18.67926,19.15458,19.49223,19.85708,STAR,WD
19.61956,19.41478,19.73861,20.10971,20.17699,STAR,WD
19.72381,19.58749,19.76874,19.89447,20.10256,STAR,M5
19.62005,19.35141,19.65514,19.91237,20.13771,STAR,WD
20.86601,19.88015,19.01721,17.75873,16.89655,STAR,M5
19.50145,19.11453,19.00502,19.02724,19.18947,STAR,L9
19.81247,19.86743,20.09217,20.2844,20.35228,STAR,OB
19.11555,18.66043,18.93525,19.15456,19.35751,STAR,A0p
18.87751,18.92755,19.17416,19.41207,19.57359,STAR,OB
19.99336,19.12346,18.85157,18.75457,18.69919,STAR,A0
18.15768,17.7924,18.07377,18.26346,18.56816,STAR,WD
19.46135,19.15644,19.35666,19.54417,19.82833,STAR,WD
19.54998,18.1722,17.62126,17.36155,17.19279,STAR,F2
19.67282,19.54657,19.90117,20.17112,20.46183,STAR,WD
19.84391,19.90976,20.33469,20.59411,20.63663,STAR,WD
21.16827,19.71117,19.04993,18.8429,18.60195,STAR,F2
19.16928,18.72717,18.8754,19.02646,19.18515,STAR,WD
18.32245,18.57581,19.03863,19.39641,19.62384,STAR,WD
20.22559,20.38126,20.92558,21.08246,21.78544,STAR,A0p
19.41449,19.39283,19.65874,19.76097,19.68471,STAR,A0p
15.07511,15.31723,15.82735,16.15137,16.47125,STAR,B6
19.44142,19.2701,19.51056,19.72739,19.96471,STAR,WD
18.5746,18.30049,18.28535,18.43833,18.66675,STAR,WDmagnetic
20.22,19.80998,19.84933,20.02924,20.118,STAR,WD
18.57617,18.11679,18.27761,18.44488,18.64957,STAR,WD
19.86109,19.49191,19.75342,19.97408,20.2839,STAR,WD
18.83921,18.36821,18.73869,19.00926,19.30643,STAR,A0p
19.62588,19.49977,19.84412,20.16418,20.82949,STAR,WD
18.17396,17.77174,18.12568,18.40773,18.70105,STAR,A0p
19.70861,19.20391,19.1442,19.11552,19.38146,STAR,B9
18.91157,18.88711,19.12675,19.34303,19.58973,STAR,OB
17.1227,17.24563,17.63864,17.92464,18.21151,STAR,OB
19.03519,19.32675,19.8342,20.17381,20.47916,STAR,B9
19.70931,19.8406,20.12308,20.50114,21.39329,STAR,WD
19.77563,19.27651,19.64301,19.87959,20.23404,STAR,A0p
16.02104,16.36333,16.89062,17.25357,17.58541,STAR,B6
20.27059,19.87592,20.02627,20.19296,20.22519,STAR,WD
18.49492,18.53994,18.85319,19.1443,19.47714,STAR,OB
20.52801,20.26936,20.42819,20.61696,20.7025,STAR,WD
16.19687,16.21068,16.59394,16.89562,17.12142,STAR,WD
20.13848,20.28023,20.75716,21.16619,21.88489,STAR,WD
19.57692,19.14056,19.37299,19.56462,19.75314,STAR,WD
20.43767,20.06239,20.26414,20.46,20.99988,STAR,WD
18.93453,19.0536,19.49335,19.98304,20.45745,STAR,WD
20.20099,20.40014,20.74193,20.99061,20.88269,STAR,A0
19.80866,19.30242,19.54451,19.7395,20.13309,STAR,WD
20.96764,19.90989,19.59991,19.48814,19.45734,STAR,G0
18.98816,18.58148,18.83051,19.01138,19.20327,STAR,WD
19.60884,19.10365,19.38356,19.59857,19.85721,STAR,WD
18.84044,18.96312,19.26061,19.55167,19.72118,STAR,OB
19.06317,18.65648,18.90408,19.09638,19.3364,STAR,WD
17.61105,17.67128,17.94494,18.17589,18.37565,STAR,OB
20.30828,20.0085,20.00896,19.9845,20.05378,STAR,WD
18.63326,18.31658,18.51218,18.68558,18.96938,STAR,WD
19.01345,18.62223,18.76891,18.96336,19.19181,STAR,WD
19.22961,19.12849,19.29476,19.43998,19.67508,STAR,OB
18.67048,18.19334,18.43119,18.65733,18.96684,STAR,WD
21.60494,20.72825,20.71637,20.6551,22.14375,STAR,WD
20.46722,20.07107,20.21054,20.42592,20.67773,STAR,WD
20.63871,19.57589,19.23217,19.10763,19.08394,STAR,F5
19.8527,19.31153,19.15819,19.13434,19.20854,STAR,CV
19.34332,18.89915,19.10819,19.33972,19.66448,STAR,WD
20.72079,19.76303,19.41985,19.37734,19.32594,STAR,F5
15.72315,15.38938,15.70187,15.94665,16.23736,STAR,WD
18.3512,17.88198,17.73774,17.72449,17.74187,STAR,CV
18.82573,18.89536,19.23392,19.40363,19.5726,STAR,OB
19.67868,19.3614,19.66563,19.93943,19.9207,STAR,WD
19.81817,19.41962,19.71545,20.00428,20.11485,STAR,WD
19.42664,18.99196,18.86336,18.87875,18.95176,STAR,CV
17.65425,17.01971,17.33862,17.57851,17.78348,STAR,A0
18.28011,17.98102,18.25937,18.51763,18.77271,STAR,WD
18.2572,18.39655,18.65888,18.88943,19.16886,STAR,OB
19.58286,19.45044,19.73868,19.98511,20.27991,STAR,WD
18.87633,18.48278,18.69622,18.89495,19.14535,STAR,WD
20.359,20.19273,20.48798,20.79691,20.96849,STAR,WD
19.62746,19.18152,19.28445,19.47122,19.67067,STAR,WD
18.98838,19.0415,19.4333,19.751,20.13531,STAR,WD
20.68382,20.15844,20.47482,24.29878,20.65882,STAR,M4
17.31733,17.67105,18.12852,18.47339,18.76112,STAR,O
17.78995,17.41402,17.627,17.84527,18.07261,STAR,WD
17.30044,16.9069,17.17089,17.45647,17.58689,STAR,A0
16.1153,15.65266,15.84495,16.04697,16.27449,STAR,WD
18.34899,18.06351,18.297,18.54178,18.78861,STAR,WD
19.24179,18.93109,19.17096,19.38238,19.66896,STAR,WD
18.60103,18.21579,18.43176,18.67827,18.93983,STAR,WD
18.96808,19.03837,19.30614,19.58118,19.80055,STAR,OB
21.29156,20.73584,20.86135,21.30727,21.28343,STAR,WD
19.51993,19.11749,19.35058,19.61878,19.91164,STAR,WD
19.65838,19.39251,19.68035,19.91951,20.11579,STAR,WD
19.26656,18.89355,19.17878,19.43265,19.67293,STAR,WD
15.00081,15.12392,15.57699,15.92188,16.23686,STAR,B6
16.28037,16.69908,17.21585,17.60014,17.89552,STAR,B9
19.53352,18.93935,19.23376,19.44353,19.50348,STAR,A0
18.8403,18.93353,19.22253,19.46035,19.73403,STAR,OB
19.30096,18.2787,17.89491,17.82746,17.76545,STAR,F5
19.82911,19.40112,19.29455,19.27386,19.29412,STAR,CV
20.56412,19.58488,19.21965,19.1254,19.1163,STAR,F5
19.8032,19.85214,20.14442,20.33258,20.42907,STAR,OB
20.03208,20.02559,20.40933,20.57884,20.63252,STAR,WD
19.49698,19.55148,20.19371,21.5281,22.82609,STAR,M2
18.71884,18.93078,19.35727,19.65037,20.01783,STAR,A0
18.82714,18.94255,19.31714,19.58647,19.98983,STAR,B6
18.21173,17.80357,17.96292,18.16461,18.37634,STAR,WD
19.25781,19.33542,19.63445,19.94374,20.24404,STAR,OB
18.0536,18.15384,18.54936,18.85337,19.07503,STAR,B6
19.66151,19.37519,19.58107,19.78843,20.06563,STAR,WD
19.58402,19.13822,19.3919,19.58821,19.72938,STAR,WD
19.6716,19.76329,20.13814,20.45592,20.85412,STAR,WD
20.76184,20.67957,20.82944,20.88403,20.91367,STAR,OB
20.3349,19.88915,19.92653,20.08779,20.19114,STAR,WD
19.9741,19.45386,19.67209,19.79453,19.66406,STAR,WD
19.08821,18.87248,19.06728,19.28609,19.37111,STAR,WD
16.42895,16.62572,16.95653,17.28189,17.53937,STAR,B9
16.22519,16.14878,16.37775,16.54674,16.67637,STAR,A0
19.23277,19.11419,19.42904,19.77179,20.41335,STAR,WD
15.5404,16.04087,16.46469,16.85804,17.20719,STAR,B9
17.04734,16.83065,17.13995,17.43051,17.71008,STAR,WD
20.06054,19.49155,19.62382,19.7665,19.99451,STAR,WD
18.55629,18.20194,18.42431,18.65404,18.83948,STAR,WD
20.18003,19.90365,20.07595,20.23414,20.41486,STAR,WD
20.25322,20.35361,20.67989,20.92566,20.81314,STAR,WD
19.9638,19.95078,20.1401,20.38336,20.48838,STAR,OB
17.57569,17.92205,18.2956,18.52284,18.73963,STAR,B9
19.50452,19.15915,19.41475,19.62774,19.87863,STAR,WD
19.71678,19.40199,19.60575,19.80646,19.99813,STAR,WDmagnetic
19.61429,19.59502,19.72707,19.88493,20.13314,STAR,OB
20.64461,20.62114,20.85757,21.01908,21.89039,STAR,OB
20.98505,20.59951,20.77681,21.01707,21.03027,STAR,WD
15.94321,15.35256,15.34452,15.40541,15.52387,STAR,A0p
19.75765,19.81231,20.04804,20.2357,20.2804,STAR,OB
19.53295,18.96288,18.9894,19.08386,19.1959,STAR,WD
17.91996,18.14905,18.17827,18.15092,18.14284,STAR,F5
20.83973,19.4619,18.97733,18.78915,18.7185,STAR,F9
17.48666,17.06333,17.29647,17.49269,17.73982,STAR,WD
17.442,17.55519,17.92639,18.28058,18.65246,STAR,WD
17.54864,16.39727,15.99365,15.84926,15.81315,STAR,G0
20.39747,19.88644,20.03354,19.9154,19.59386,STAR,WD
15.0664,15.19993,15.6587,15.9839,16.28547,STAR,B6
20.16142,19.55559,19.74759,20.4677,20.15269,STAR,M1
18.86223,18.72389,19.02808,19.2388,19.58778,STAR,WD
19.49998,19.24939,19.57938,19.81754,20.21312,STAR,WD
19.4774,19.13058,19.4167,19.69203,19.84873,STAR,WD
19.1852,18.86048,19.1717,19.40767,19.79676,STAR,WD
19.76445,19.46521,19.76688,20.06456,20.84535,STAR,WD
19.43745,19.02883,19.24173,19.4609,19.73082,STAR,WD
18.55382,18.1056,18.27926,18.35853,18.70457,STAR,WD
17.00516,17.16253,17.44064,17.60296,17.70354,STAR,B9
18.50113,18.50004,18.69775,18.87806,19.03681,STAR,OB
19.7404,19.19705,19.27982,19.42887,19.68695,STAR,WD
17.78459,17.48918,17.79966,18.04133,18.36917,STAR,WD
20.20883,19.77337,19.97418,20.00022,22.82553,STAR,M3
19.60431,19.56349,19.85279,20.17249,20.67631,STAR,WD
19.07147,19.45008,19.8914,19.95893,20.13227,STAR,WD
16.88348,16.94902,17.28175,17.52442,17.82952,STAR,OB
15.47415,15.71598,16.21274,16.55767,16.87541,STAR,B6
18.479,18.10772,18.32044,18.53132,18.85455,STAR,WD
20.83161,19.84082,19.55121,19.4579,19.51379,STAR,F5
19.15317,18.97382,19.29588,19.57291,19.88676,STAR,WD
16.77491,16.91529,17.20582,17.37204,17.5195,STAR,B9
16.40627,16.56483,17.05421,17.38608,17.68025,STAR,A0p
19.3671,18.85828,19.17142,19.43647,19.6455,STAR,A0p
20.21145,20.13137,20.45603,20.73459,20.901,STAR,WD
19.38801,18.28488,17.88596,17.73886,17.69277,STAR,G0
17.13958,16.76028,17.00958,17.26699,17.46771,STAR,A0
19.7982,19.47152,19.74677,19.96352,20.26813,STAR,WD
19.67524,19.37455,19.58651,19.75868,19.59919,STAR,T2
18.93911,18.52318,18.73772,19.01232,19.20355,STAR,WD
17.1472,16.76433,17.03253,17.26836,17.49796,STAR,WD
19.23214,18.84514,19.08999,19.3204,19.79693,STAR,WD
19.617,19.69433,20.13328,20.46725,20.45752,STAR,WD
19.25548,18.88137,19.25228,19.57324,20.00162,STAR,A0p
17.65324,17.47948,17.78838,18.01166,18.33387,STAR,WD
19.98576,20.0547,20.41031,20.78938,21.2113,STAR,WD
19.02945,18.84569,19.16624,19.44681,19.70998,STAR,WD
18.586,18.17439,18.43196,18.44815,18.2255,STAR,WD
19.78813,19.35649,19.59333,19.80321,19.98177,STAR,WD
17.76471,17.5301,17.85885,18.12998,18.43466,STAR,WD
18.10943,18.15028,18.51865,18.78493,19.07729,STAR,A0p
20.48197,20.2181,20.47719,20.67307,20.88282,STAR,WD
19.74073,19.98471,20.42636,20.84464,20.77467,STAR,WD
20.58894,20.2508,19.22885,19.3396,19.60547,STAR,WD
19.239,19.35025,19.76719,20.03006,20.19781,STAR,WD
19.44024,19.48438,19.87123,20.11467,20.43823,STAR,WD
19.66617,19.15802,19.04301,19.00255,19.03498,STAR,CV
19.67668,19.36335,19.61289,19.83306,20.28566,STAR,WD
19.5267,19.32965,19.67949,20.03499,20.15176,STAR,WD
18.53827,18.65534,19.03424,20.60891,22.82751,STAR,M3
20.73446,19.46363,18.93036,18.76253,18.69998,STAR,T2
19.93288,19.31343,19.09055,19.011,18.98296,STAR,CV
19.5963,19.1971,19.3825,19.57049,19.74942,STAR,WD
20.41462,19.28497,18.93911,18.83104,18.77176,STAR,F5
16.97449,17.32753,17.86877,18.20634,18.53132,STAR,WD
18.84601,18.34141,18.26618,18.27096,18.35507,STAR,CV
19.4637,19.46558,19.83972,20.15499,20.23038,STAR,WD
18.96964,18.38568,18.17907,18.09511,18.13413,STAR,CV
18.58168,18.5544,18.74342,18.9586,19.14493,STAR,OB
19.42465,18.96348,18.80033,18.76684,18.77018,STAR,CV
19.18611,19.13245,19.32353,19.50731,19.76726,STAR,OB
19.77465,19.63717,19.82375,20.05131,20.26449,STAR,WD
20.57369,20.0652,20.09019,20.18265,20.36746,STAR,WD
18.64032,18.21921,18.38085,18.56116,18.72345,STAR,WD
19.6586,19.16044,19.26025,19.40913,19.67609,STAR,WD
19.84821,19.87941,20.17745,20.42322,22.82629,STAR,WD
17.78602,18.05904,18.50962,18.8284,19.23104,STAR,B9
19.41368,19.30631,19.53603,19.79291,20.0423,STAR,WD
19.4907,19.4517,19.60071,19.77538,19.8663,STAR,L9
19.94244,19.84299,19.97527,20.15188,20.41151,STAR,T2
18.92437,19.05336,19.46923,19.75417,20.262,STAR,WD
17.58171,17.57916,17.82405,18.06012,18.3187,STAR,OB
19.99914,19.5631,19.80694,20.14143,20.57655,STAR,WD
19.15174,18.71558,19.02325,19.28206,19.56033,STAR,A0p
19.21795,19.30668,19.72211,20.02999,20.9339,STAR,WD
19.97433,19.47313,19.35472,19.3215,19.34428,STAR,CV
19.78959,19.2998,19.55435,19.72191,19.77089,STAR,WD
19.74099,19.43595,19.63196,19.85258,20.19868,STAR,WD
19.75085,19.48479,19.66156,19.93136,20.14683,STAR,WD
19.10627,19.1913,19.50217,19.75837,19.98753,STAR,OB
19.14643,18.99995,19.3045,19.6099,19.76103,STAR,WD
16.1145,16.35329,16.81934,17.10235,17.31272,STAR,WD
20.13089,19.44886,19.05436,18.94754,18.90754,STAR,CV
17.04597,16.61237,16.51106,16.53127,16.6282,STAR,WD
19.52544,19.27123,19.52574,19.79742,19.94196,STAR,WD
17.41054,17.3474,17.72837,18.00734,18.2892,STAR,B6
19.70851,19.27329,19.14351,19.15179,19.22969,STAR,CV
19.55388,19.17438,19.45007,19.70765,19.97112,STAR,WD
20.11336,20.51781,20.94197,21.29738,21.25807,STAR,T2
17.28664,17.44045,17.79273,18.06974,18.33023,STAR,OB
18.7306,18.53039,18.8828,19.2278,19.50052,STAR,A0
18.97425,18.83205,18.97203,19.091,19.20753,STAR,A0
19.13619,18.82648,19.136,19.335,19.74236,STAR,WD
18.61535,19.03523,19.5486,19.89809,20.08607,STAR,A0p
18.64807,18.77599,19.20718,19.55093,19.93507,STAR,WD
18.27158,18.40628,18.80523,19.092,19.38425,STAR,WD
18.79597,19.02814,19.47717,19.82303,20.40134,STAR,WD
17.46739,17.70054,17.98729,18.1548,18.26687,STAR,OB
17.56077,17.27538,17.48643,17.69931,17.94484,STAR,WD
18.91847,18.5579,18.73757,18.96758,19.14866,STAR,WD
20.61758,20.13583,20.24026,20.43246,20.93642,STAR,WD
18.17397,17.77933,17.97743,18.16043,18.41635,STAR,WD
16.82976,16.23298,16.42489,16.59893,16.73771,STAR,A0
18.01521,18.10431,18.44998,18.68632,18.97448,STAR,OB
15.48704,15.82554,16.26625,16.59277,16.932,STAR,O
20.51233,20.1966,20.35705,20.56481,20.67411,STAR,WD
19.25884,18.83908,19.08037,19.2748,19.5176,STAR,WD
20.45977,19.52122,19.18045,19.0357,19.00789,STAR,F2
20.62412,19.84441,19.43345,19.48319,19.52443,STAR,F5
20.06771,19.64979,19.86441,20.03903,20.00534,STAR,WD
18.9134,18.71562,19.029,19.25033,19.61474,STAR,WD
20.58675,20.41823,20.76767,21.03435,21.25127,STAR,WD
20.38366,20.11467,20.33402,20.56515,20.89971,STAR,WD
19.83716,20.19532,20.58934,20.96476,21.44549,STAR,WD
19.55169,19.1725,19.37509,19.54024,19.84141,STAR,WD
18.71684,18.95143,19.37762,19.53724,19.6233,STAR,WD
19.13693,18.76975,18.98215,19.21139,19.33646,STAR,WD
19.72821,19.4168,19.50457,19.55994,19.64347,STAR,A0
18.98107,19.21162,19.64557,19.96529,20.24962,STAR,WD
19.39906,19.11357,19.38535,19.61642,19.98844,STAR,WD
18.28137,18.10817,18.41773,18.67152,18.90678,STAR,WD
17.96213,18.08985,18.49282,18.80475,19.07453,STAR,A0p
20.14277,20.06324,20.4248,20.7163,21.00285,STAR,WD
20.02921,20.21942,20.56013,20.76133,20.90299,STAR,L9
20.92607,20.66337,20.8138,21.0666,21.23746,STAR,WD
21.29421,20.95427,20.95043,21.00016,21.27554,STAR,OB
20.25964,19.77451,19.94436,20.06781,20.11671,STAR,WD
19.63491,19.22746,19.29543,19.47693,19.63687,STAR,WD
19.97681,19.98491,20.3285,20.55338,20.69929,STAR,OB
19.60748,19.19454,19.48079,19.68693,20.06317,STAR,WD
18.06198,18.17445,18.66319,18.97943,19.28476,STAR,WD
20.03458,20.10743,20.42425,20.7307,20.97315,STAR,WD
18.00116,17.91147,18.2487,18.55275,18.84803,STAR,WD
